Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Ed_mean,Ed_variance,Ed_not_zero_mean,Ed_not_zero_variance,Ed_region_mean,Ed_region_rc_mean,Ed_region_variance,Ed_region_max,Ed_region_min,Ed_region_top_50,Ed_region_top_25,Fp_region_ratio_mean,Fp_non_region_ratio_mean,Fp_cell_ratio_mean,Fp_region_pixels,Fp_non_region_pixels,Fp_cell_pixels,Fp_cell_MCC,Fp_region_PCC,Fp_cell_PCC,Fp_region_MOC,Fp_cell_MOC,Rc_cell_mean,Rc_cell_max,Rc_cell_min,Rc_cell_var,Rc_region_mean,Rc_region_max,Rc_region_min,Rc_region_var,Rc_non_region_mean,Rc_non_region_max,Rc_non_region_min,Rc_non_region_var
A549,4,AFA,11,1,25.84,6,0.1576610505580902,0.002029174007475376,0.1576610505580902,0.002029174007475376,0.10717978328466415,0.8407697677612305,0.0005264247301965952,0.18260809779167175,0.04908183217048645,0.12545347213745117,0.13639743626117706,0.6498565673828125,0.9653168,0.95756465,300,11908,12208,0.46962678,0.3077492415904999,-0.14769088,0.996326208114624,0.9768307,1.35693,2.9957795,0.58195084,0.13914461,0.8407697677612305,1.0660053491592407,0.581950843334198,0.007913047447800636,1.3699336,2.9957795,0.64200497,0.13556965
A549,4,AFA,11,1,25.84,7,0.09880474954843521,0.014949123375117779,0.23526865243911743,0.0034903851337730885,0.1860865354537964,1.5490130186080933,0.0017813879530876875,0.31855812668800354,0.07924104481935501,0.22045587003231049,0.23891039192676544,1.050337553024292,0.97153056,0.97198135,200,34760,34960,0.8654221,0.21979588270187378,0.8726677,0.995661199092865,0.95405257,0.89373434,4.330985,0,1.1943668,1.5490130186080933,2.009312152862549,1.1624367237091064,0.036769185215234756,0.88996404,4.330985,0,1.1985425
A549,4,AFA,11,1,25.84,8,0.24341338872909546,0.025680528953671455,0.3353492319583893,0.004549303092062473,0.28756746649742126,2.7174057960510254,0.0027966576162725687,0.4083620607852936,0.16308505833148956,0.32926762104034424,0.3537245988845825,1.5369044542312622,1.7750103,1.7731,100,12364,12464,0.21318097,0.11434224247932434,-0.24358985,0.997032105922699,0.98675495,2.2775877,6.091111,0,2.1779976,2.7174057960510254,3.63853120803833,1.8461178541183472,0.11948660016059875,2.2740304,6.091111,0,2.19307
A549,4,AFA,11,1,25.84,9,0.20172567665576935,0.006336858496069908,0.21456392109394073,0.0039855255745351315,0.14703796803951263,1.4745938777923584,0.0012403710279613733,0.23257362842559814,0.03530433028936386,0.17548084259033203,0.1921587586402893,0.9628638625144958,1.2320945,1.2285259,179,13325,13504,0.5650745,0.1017901748418808,0.12861137,0.9972854256629944,0.99216795,2.0728798,4.2765307,0,0.444841,1.4745938777923584,2.0274503231048584,1.0665487051010132,0.02981119230389595,2.0809166,4.2765307,0,0.44554326
A549,4,AFA,12,1,25.84,1,0.062136732041835785,0.0038792595732957125,0.10864255577325821,0.0017301547341048717,0.07523591816425323,0.7204657196998596,0.0005417425418272614,0.15676023066043854,0.009078308008611202,0.09391698241233826,0.10569923371076584,0.5540890097618103,0.80706114,0.80532867,500,72508,73008,0.86032903,0.3177271783351898,0.7542806,0.9743321537971497,0.9532113,0.7835815,3.7602096,0,0.6101563,0.7204657196998596,1.3675426244735718,0.39760541915893555,0.0314522311091423,0.7840168,3.7602096,0,0.6141192
A549,4,AFA,12,1,25.84,2,0.14471673965454102,0.03569686412811279,0.3748434782028198,0.006200059782713652,0.32816946506500244,3.3096072673797607,0.003222368424758315,0.5042234659194946,0.1468401402235031,0.3736785352230072,0.3999512195587158,1.9533324241638184,2.2729647,2.2704215,457,56983,57440,0.5170251,0.0411888062953949,-0.017926656,0.9911162257194519,0.9317655,1.4267879,9.297918,0,3.51394,3.3096072673797607,4.970322608947754,2.02932071685791,0.33110326528549194,1.4116877,9.297918,0,3.5108075
A549,4,AFA,12,1,25.84,3,0.16448591649532318,0.003138465341180563,0.17123587429523468,0.0021114216651767492,0.16975532472133636,2.264728307723999,0.001321437070146203,0.26424479484558105,0.06702970713376999,0.19831188023090363,0.2163556069135666,1.502633810043335,1.4118271,1.4130046,200,15224,15424,0.9414297,-0.043838572,0.90069497,0.9963182210922241,0.9944329,2.2696588,4.4042315,0,0.29888117,2.264728307723999,2.8487913608551025,1.751464844,0.05346290022134781,2.2697237,4.4042315,0,0.30210498
A549,4,AFA,12,1,25.84,4,0.05161275342106819,0.00590697443112731,0.134772390127182,0.004216802306473255,0.08971768617630005,2.9128291606903076,0.0026717018336057663,0.23272691667079926,0,0.1316603273153305,0.1596589833498001,1.476920485496521,1.796839,1.7949507,192,32336,32528,0.875997,0.45861321687698364,0.43532926,0.9947070479393005,0.96363837,1.7170404,10.310438,0,5.065139,2.9128291606903076,4.255997657775879,1.8513474464416504,0.2534460127353668,1.7099403,10.310438,0,5.085169
A549,4,AFA,12,1,25.84,5,0.07946936786174774,0.0015876695979386568,0.0825059786438942,0.0013977979542687535,0.05707887187600136,1.3664696216583252,0.0006157183670438826,0.1348377764225006,0,0.07690218836069107,0.08968695998191833,0.9196428060531616,1.1904503,1.1861216,400,24624,25024,0.54189986,0.24688716232776642,0.08848733,0.9942020773887634,0.9643102,1.9256113,5.290568,0,0.6125192,1.3664696216583252,1.8637280464172363,0.9102405905723572,0.03041996993124485,1.9346942,5.290568,0,0.6168139
A549,4,AFA,12,1,25.84,6,0.06838314980268478,0.0025118698831647635,0.07833179831504822,0.00209801085293293,0.04552079737186432,1.5820679664611816,0.0011581580620259047,0.15798154473304749,0,0.07355242967605591,0.09109067916870117,0.9710128307342529,1.3321303,1.3213954,400,13056,13456,0.63072115,-0.190168858,0.17466989,0.9915265440940857,0.98386496,2.4761925,6.256999,0,0.77552736,1.5820679664611816,2.362260103225708,0.8792246580123901,0.08245205879211426,2.5035858,6.256999,0,0.77151775
A549,4,AFA,13,1,25.84,1,0.19867552816867828,0.003184836357831955,0.19867552816867828,0.003184836357831955,0.11144962161779404,1.07706880569458,0.00026522731059230864,0.15415368974208832,0.06604734808206558,0.12439120560884476,0.13237255811691284,0.819430410861969,1.7511997,1.7466924,100,20572,20672,0.7174558,-0.013593649,-0.102920026,0.9983740448951721,0.9503589,2.412107,4.896851,0.9467079,0.5416638,1.07706880569458,1.2523486614227295,0.9528940916061401,0.00423428975045681,2.4185965,4.896851,0.9467079,0.53557026
A549,4,AFA,13,1,25.84,2,0.08399973809719086,0.0018413243815302849,0.08561535179615021,0.001738418242894113,0.05829383432865143,1.1928129196166992,0.0007329137879423797,0.13961438834667206,0,0.07982384413480759,0.09388124197721481,0.8157641887664795,1.2461141,1.2339022,400,13696,14096,0.313158,-0.60347867,-0.53740364,0.9851581454277039,0.9658459,2.1073616,4.8316455,0,0.5443296,1.1928129196166992,1.956006646156311,0.6877403259277344,0.07216902077198029,2.1340714,4.8316455,0,0.5329783
A549,4,AFA,13,1,25.84,3,0.04998999089002609,0.004023675806820393,0.10313339531421661,0.0028203087858855724,0.0755099281668663,1.519523024559021,0.0007940984796732664,0.15548287332057953,0.0189092718064785,0.09771446138620377,0.11324909329414368,0.9776076674461365,1.0966226,1.0962315,100,30316,30416,0.9521008,0.18204323947429657,0.6589087,0.9958252310752869,0.98698074,1.0961782,5.112083,0,1.4193492,1.519523024559021,2.276017665863037,1.0940641164779663,0.035490330308675766,1.0947818,5.112083,0,1.423321
A549,4,AFA,13,1,25.84,4,0.0662672147154808,0.003152759512886405,0.09320418536663055,0.0019236868247389793,0.07615924626588821,1.5200555324554443,0.0014044686686247587,0.1747627556324005,0,0.10613256692886353,0.1250058263540268,0.962165117263794,1.0171268,1.0166682,200,23768,23968,0.82276016,0.06319548189640045,0.7138064,0.9969813823699951,0.9902747,1.2975024,3.956859,0,0.7276961,1.5200555324554443,2.166019916534424,1.0585023164749146,0.028494274243712425,1.2956296,3.956859,0,0.7331593
A549,4,AFA,13,1,25.84,5,0.07819414138793945,0.0012112647527828813,0.07990991324186325,0.001100735506042838,0.0735783502459526,1.5001230239868164,0.000350630289176479,0.11024845391511917,0.024926871061325073,0.0887661725282669,0.09575572609901428,1.050197720527649,1.0316827,1.0318367,100,11916,12016,0.9758697,-0.022504998,0.9639262,0.9980500936508179,0.99710834,1.5403092,2.4473033,0,0.041609555,1.5001230239868164,1.8206099271774292,1.2897372245788574,0.01165769249200821,1.5406466,2.4473033,0,0.041847248
A549,4,AFA,14,1,25.84,1,0.053836144506931305,0.006589144002646208,0.15027645230293274,0.0039000120013952255,0.014313978143036366,0.1505509614944458,0.0009706362616270781,0.14262567460536957,0,0.02862795814871788,0.05725591629743576,0.493662029504776,0.7957985,0.791905,200,15320,15520,0.10153535,-0.432780057,-0.11005767,0.9868772029876709,0.9570267,0.56667894,4.1210213,0,0.7002938,0.1505509614944458,0.9504888653755188,0,0.0952279269695282,0.57211137,4.1210213,0,0.70590276
A549,4,AFA,14,1,25.84,2,0.18097567558288574,0.017073195427656174,0.25785499811172485,0.004502261057496071,,,,,,,,,1.5530733,1.5530733,0,12752,12752,0.66356564,,0.4156046,,0.99149257,2.1530128,5.534309,0,2.183964,,,,,2.1530128,5.534309,0,2.183964
A549,4,AFA,14,1,25.84,3,0.3501856327056885,0.0056625716388225555,0.3502044081687927,0.0056563010439276695,0.2724297344684601,3.4732398986816406,0.001461413106881082,0.3692933917045593,0.17059080302715302,0.30332571268081665,0.320394366979599,2.4201884269714355,2.996893,2.9908032,197,18459,18656,0.17936341,-0.505148828,-0.48902664,0.9935722947120667,0.971308,4.388709,9.616386,0,1.181853,3.4732398986816406,4.79329252243042,2.5595030784606934,0.1644560545682907,4.3984795,9.616386,0,1.1836714
A549,4,AFA,14,1,25.84,4,0.24028578400611877,0.0036770727019757032,0.24032223224639893,0.003668869147077203,0.15576684474945068,2.0034990310668945,0.0008688570815138519,0.2268998622894287,0.07555238902568817,0.1795903593301773,0.19300678372383118,1.3390370607376099,1.9424028,1.939352,100,19676,19776,0.40801048,0.08212894946336746,-0.09350827,0.9982151389122009,0.98246944,3.2395504,7.862239,0,0.67151695,2.0034990310668945,2.4842965602874756,1.6815690994262695,0.025006107985973358,3.2458322,7.862239,0,0.6669983
A549,4,AFA,15,1,25.84,1,0.22230656445026398,0.004270192701369524,0.22760215401649475,0.0031666250433772802,0.17685240507125854,1.7736990451812744,0.0016075769672170281,0.3058868944644928,0.05999298393726349,0.20830240845680237,0.22770951688289642,1.1554127931594849,1.3182069,1.3174111,154,31350,31504,0.6961348,0.1061706617474556,0.20328082,0.996890127658844,0.9907699,2.1490502,5.3514876,0,0.26149726,1.7736990451812744,2.321596622467041,1.244813084602356,0.041467804461717606,2.1508942,5.3514876,0,0.26188263
A549,4,AFA,15,1,25.84,2,0.12698900699615479,0.0025942157953977585,0.12892994284629822,0.0023836225736886263,0.0889175683259964,1.4753315448760986,0.0008207165519706905,0.15563619136810303,0,0.11154688149690628,0.12396182119846344,0.9719410538673401,1.2190822,1.2169921,100,11724,11824,0.5067204,-0.069733843,0.45478493,0.9963237643241882,0.98330086,2.0511594,5.191195,0,0.35652924,1.4753315448760986,1.9631476402282715,0.964959979057312,0.031750019639730453,2.0560708,5.191195,0,0.3564471
A549,4,AFA,15,1,25.84,3,0.12438859790563583,0.0015581643674522638,0.12441222369670868,0.001555519993416965,0.08634598553180695,1.4223731756210327,0.00043383240699768066,0.14045922458171844,0.04210348427295685,0.10281924903392792,0.11488068848848343,0.9817668199539185,1.4258074,1.4229956,100,15692,15792,0.23169215,0.13061539828777313,-0.1974455,0.9978452920913696,0.9805065,2.2928245,5.0762773,1.0881006,0.31043315,1.4223731756210327,1.716699242591858,1.2073357105255127,0.013197639025747776,2.2983716,5.0762773,1.0881006,0.3074681
A549,4,AFA,15,1,25.84,4,0.2902167737483978,0.022643128409981728,0.349808931350708,0.006446718703955412,0.21791821718215942,2.1597445011138916,0.0015777377411723137,0.34048956632614136,0.12115837633609772,0.24953149259090424,0.268626868724823,1.438585877418518,2.2092788,2.1938295,297,14519,14816,0.7796759,0.00813979096710682,0.14497715,0.9947540163993835,0.9739662,2.9232306,6.9209375,0,2.3454006,2.1597445011138916,3.0761401653289795,1.5624185800552368,0.08209550380706787,2.9388487,6.9209375,0,2.379531
A549,4,AFA,15,1,25.84,5,0.3546596169471741,0.01582678221166134,0.38135650753974915,0.0068371109664440155,0.2788578271865845,2.99983549118042,0.0020116723608225584,0.4038698077201843,0.1443169116973877,0.3143562078475952,0.3343468904495239,1.9525507688522339,2.5884135,2.5723724,400,15456,15856,0.5311875,-0.045539211,-0.0635187,0.9919503331184387,0.9772836,3.8699658,7.850976,0,1.9861053,2.99983549118042,4.3235368728637695,2.016401767730713,0.1755356639623642,3.892485,7.850976,0,2.0128613
A549,4,AFA,16,1,25.84,1,0.08152848482131958,0.0019908659160137177,0.08550902456045151,0.0017476946813985705,0.057532958686351776,0.9331859350204468,0.0007983443210832775,0.1402622014284134,0,0.07973415404558182,0.09429055452346802,0.6693374514579773,0.9765154,0.9681409,400,14272,14672,0.4683249,0.17230649292469025,0.10457827,0.9949512481689453,0.9776496,1.5529999,4.44147,0,0.32990447,0.9331859350204468,1.3181962966918945,0.6185405254364014,0.015800604596734047,1.5703714,4.44147,0,0.327639
A549,4,AFA,16,1,25.84,2,0.16035795211791992,0.0020394870080053806,0.16037096083164215,0.0020375677850097418,0.1198708713054657,2.000441074371338,0.0010092015145346522,0.20422248542308807,0.012250118888914585,0.14483563601970673,0.1593264937400818,1.3022472858428955,1.7394503,1.732362,200,12136,12336,0.6731552,0.270592600107193,0.28205085,0.996437668800354,0.9873501,2.8958726,6.228864,1.4190868,0.3380741,2.000441074371338,2.5789926052093506,1.551343321800232,0.04539068043231964,2.9106295,6.228864,1.4190868,0.3294662
A549,4,AFA,16,1,25.84,3,0.15075170993804932,0.03712666779756546,0.3872474133968353,0.003787752240896225,,,,,,,,,2.8835378,2.8835378,0,12176,12176,0.64535785,,0.057121288,,0.9919422,2.1040487,8.821808,0,7.166974,,,,,2.1040487,8.821808,0,7.166974
A549,4,AFA,16,1,25.84,4,0.15953420102596283,0.00828102882951498,0.1848919540643692,0.004908844828605652,0.11920105665922165,1.0640380382537842,0.0011190245859324932,0.22817088663578033,0.038763377815485,0.14543695747852325,0.1638522893190384,0.7755191326141357,1.1263894,1.1225405,400,36064,36464,0.5225276,-0.042489633,0.122027814,0.988954484462738,0.95727557,1.6344241,5.739312,0,0.88232875,1.0640380382537842,1.6478456258773804,0.6566812992095947,0.039757996797561646,1.6407505,5.739312,0,0.8880256
A549,4,AFA,16,1,25.84,5,0.15871888399124146,0.016541192308068275,0.24029605090618134,0.00544024258852005,0.17998294532299042,4.3675642013549805,0.001870864536613226,0.2608420252799988,0.06737668812274933,0.2149042785167694,0.23372657597064972,2.158134937286377,2.5346215,2.5330157,76,17748,17824,0.6725164,0.13077954947948456,0.22186172,0.9981343150138855,0.9887807,3.7830362,11.602458,0,8.197953,4.3675642013549805,4.944805145263672,3.355570077896118,0.15513412654399872,3.7805328,11.602458,0,8.230924
A549,4,AFA,16,1,25.84,6,0.0890660509467125,0.0009380957926623523,0.0891539677977562,0.0009311831672675908,0.07450883835554123,1.4335572719573975,0.0004965575644746423,0.17441624402999878,0.013002431020140648,0.09095041453838348,0.10203123092651367,0.9934626817703247,1.3018224,1.2980211,100,8012,8112,0.7138998,-0.043226,0.13663623,0.997347891330719,0.98089355,2.01335,5.0537796,1.0593052,0.28660697,1.4335572719573975,1.8812928199768066,1.237542748451233,0.0142337866127491,2.0205865,5.0537796,1.0593052,0.28575847
A549,4,AFA,16,1,25.84,7,0.11923263221979141,0.006864637136459351,0.15313158929347992,0.003625317011028528,0.09136739373207092,1.4860936403274536,0.0021336826030164957,0.21490544080734253,0,0.12925875186920166,0.14909513294696808,0.9340874552726746,1.1930207,1.1912346,100,14396,14496,0.39026237,0.1339840143918991,0.11864622,0.9975101351737976,0.9867903,1.8220688,6.818769,0,1.2287544,1.4860936403274536,2.0790152549743652,0,0.09518187493085861,1.8244025,6.818769,0,1.235839
A549,4,AFA,16,1,25.84,8,0.12588973343372345,0.005275355186313391,0.14965224266052246,0.002715000184252858,0.09467174857854843,2.0804121494293213,0.000633479852695018,0.1616937220096588,0.025220263749361038,0.11495544761419296,0.12492706626653671,1.3782275915145874,1.8714923,1.8656311,300,24948,25248,0.9823162,0.32808351516723633,0.63122463,0.9943445920944214,0.9488832,2.881793,8.426936,0,2.7976575,2.0804121494293213,2.8964059352874756,1.4700219631195068,0.05753689631819725,2.8914294,8.426936,0,2.822792
A549,4,AFA,17,1,25.84,1,0.23968373239040375,0.003136690938845277,0.23968373239040375,0.003136690938845277,0.1871446967124939,2.1311330795288086,0.0015581060433760285,0.2954481542110443,0.08423816412687302,0.21737462282180786,0.23798500001430511,1.4317742586135864,1.7741041,1.7686876,200,12440,12640,0.58535296,-0.122435935,-0.2290824,0.9955167174339294,0.9882839,2.809235,5.4512634,1.3070095,0.30798244,2.1311330795288086,2.8042492866516113,1.443849802017212,0.06648162007331848,2.8201365,5.4512634,1.3070095,0.30435356
A549,4,AFA,17,1,25.84,2,0.22987669706344604,0.005684690549969673,0.22990019619464874,0.005679866299033165,0.12966078519821167,1.5184016227722168,0.0004687352920882404,0.1901131570339203,0.09093713015317917,0.1468971222639084,0.15800291299819946,1.1091307401657104,2.0251951,2.0158246,100,9676,9776,0.07237616,0.061548978090286255,-0.18929155,0.9969190955162048,0.94456667,2.9988337,7.0731807,0,0.9910793,1.5184016227722168,1.912605881690979,1.266251564025879,0.01948746293783188,3.0141337,7.0731807,0,0.97823584
A549,4,AFA,17,1,25.84,3,0.29855623841285706,0.005661145318299532,0.29855623841285706,0.005661145318299532,0.1674225628376007,1.5795289278030396,0.0005229410016909242,0.21318680047988892,0.10136441141366959,0.18527233600616455,0.1955920159816742,1.2004526853561401,2.340032,2.3306975,100,12108,12208,0.20142202,-0.05988948,-0.1886302,0.9975898861885071,0.9540478,3.2886958,6.666713,1.2615328,0.89559114,1.5795289278030396,2.009066343307495,1.3280457258224487,0.014814483001828194,3.3028119,6.666713,1.2615328,0.8785396
A549,4,AFA,17,1,25.84,4,0.09462437778711319,0.002452476881444454,0.1080421507358551,0.0013505535898730159,0.07630866020917892,0.7289770245552063,0.0005219948361627758,0.13474532961845398,0.018570097163319588,0.09463631361722946,0.10633651912212372,0.5793591141700745,0.83792436,0.83411735,200,13384,13584,0.786535,-0.092655182,0.24047269,0.9857609272003174,0.9738027,1.028793,2.6909702,0,0.25625262,0.7289770245552063,1.0869946479797363,0.47243639826774597,0.022365927696228027,1.0332732,2.6909702,0,0.25838432
A549,4,AFA,17,1,25.84,5,0.3496457040309906,0.004574434831738472,0.3510485589504242,0.004100320860743523,0.2730136811733246,2.3404364585876465,0.0015327527653425932,0.3787738084793091,0.16569508612155914,0.3031069040298462,0.32337599992752075,1.6025358438491821,2.0883837,2.0845006,100,12412,12512,0.61955774,-0.07597623,0.17156574,0.9969065189361572,0.98797894,3.2433894,6.149807,0,0.40215683,2.3404364585876465,3.03134822845459,1.8763128519058228,0.0647599920630455,3.2506645,6.149807,0,0.39825338
A549,4,AFA,17,1,25.84,6,0.13694077730178833,0.002015808830037713,0.13697324693202972,0.002011839533224702,0.08891034126281738,1.203391194343567,0.0007835687720216811,0.17658916115760803,0,0.11099554598331451,0.1254643052816391,0.8710973858833313,1.2756076,1.266019,300,12356,12656,0.42553648,0.1874023973941803,-0.08766939,0.995586633682251,0.9809641,1.9489763,5.283439,0.8756009,0.28289846,1.203391194343567,1.5425617694854736,0.8756008744239807,0.018473124131560326,1.967079,5.283439,0.91624224,0.27549392
A549,4,AFA,18,1,25.84,1,0.21472851932048798,0.007423264905810356,0.22412249445915222,0.00564262131229043,0.14425542950630188,2.4295966625213623,0.0018469322239980102,0.273835152387619,0.021818364039063454,0.1788266897201538,0.19958633184432983,1.4776859283447266,2.0345986,2.0221825,300,13156,13456,0.41005212,0.13458551466464996,0.094617724,0.9950195550918579,0.976741,3.7494395,10.016894,0,1.8535595,2.4295966625213623,3.354797601699829,1.7574585676193237,0.08798081427812576,3.7795362,10.016894,0,1.8531917
A549,4,AFA,18,1,25.84,2,0.29712459444999695,0.005270582623779774,0.2971586585044861,0.005261060781776905,0.22482924163341522,2.373581647872925,0.0013663663994520903,0.3190039396286011,0.13493043184280396,0.2530035376548767,0.2733919620513916,1.595948338508606,1.9984257,1.9938103,100,8620,8720,0.43882036,-0.053757459,-0.30173466,0.9965832829475403,0.98379964,3.2137315,6.677553,0,0.4714667,2.373581647872925,2.957146406173706,1.821023941040039,0.057050615549087524,3.223478,6.677553,0,0.46799073
A549,4,AFA,18,1,25.84,3,0.07967717200517654,0.004379415884613991,0.10003411769866943,0.003461936255916953,0.06323577463626862,1.7046990394592285,0.0011477665975689888,0.1921362727880478,0,0.08969586342573166,0.10865065455436707,1.041175365447998,1.5966815,1.5920522,200,23800,24000,0.3266028,0.12120456993579865,-0.070722334,0.9924204349517822,0.9685057,2.976133,9.220184,0,3.3340077,1.7046990394592285,2.7280890941619873,1.1329494714736938,0.09293749183416367,2.9868176,9.220184,0,3.347545
A549,4,AFA,18,1,25.84,4,0.12589643895626068,0.011582947336137295,0.18459779024124146,0.006147552747279406,0.13950194418430328,4.3136749267578125,0.0030230560805648565,0.2719498872756958,0.00829937681555748,0.1846354901790619,0.20715653896331787,2.183612823486328,2.8132174,2.8090136,147,21869,22016,0.72495943,0.5246899724006653,0.21525028,0.9978330135345459,0.9796367,4.6278367,16.135687,0,11.577302,4.3136749267578125,4.993643760681152,3.359576463699341,0.13376973569393158,4.6299486,16.135687,0,11.653556
A549,4,AFA,19,1,25.84,1,0.07935423403978348,0.012310415506362915,0.20706051588058472,0.0056788744404911995,0.06425030529499054,0.6270960569381714,0.004186138976365328,0.211386576294899,0,0.12344793975353241,0.15155351161956787,0.7474778890609741,1.0762203,1.0732461,382,41842,42224,0.33087966,0.5699779391288757,0.030876841,0.9958257079124451,0.9677841,0.89929044,5.305536,0,1.535651,0.6270960569381714,1.5769824981689453,0,0.33013156056404114,0.9017755,5.305536,0,1.5459745
A549,4,AFA,19,1,25.84,2,0.10973235219717026,0.010897019878029823,0.18378885090351105,0.0046404763124883175,0.16984911262989044,3.670135498046875,0.002647693967446685,0.2996891140937805,0.005916791968047619,0.21014189720153809,0.2307913452386856,1.7650103569030762,1.5761317,1.576976,96,21376,21472,0.9389385,0.1618361920118332,0.86062104,0.9962725639343262,0.98434275,2.2816722,7.631243,0,3.766453,3.670135498046875,4.831682205200195,2.6005191802978516,0.28754153847694397,2.2754366,7.631243,0,3.7733805
A549,4,AFA,2,1,25.84,1,0.17458292841911316,0.006890146527439356,0.18628358840942383,0.005172289442270994,0.12894171476364136,1.868125319480896,0.0016755146207287908,0.23906853795051575,0.01725778914988041,0.16126783192157745,0.1800316870212555,1.1470872163772583,1.607518,1.6046546,100,15980,16080,0.23769559,-0.015940119,-0.25789887,0.9973123669624329,0.9693037,3.0253851,8.559438,0,1.7498302,1.868125319480896,2.469964027404785,1.416542887687683,0.046158429235219955,3.0326269,8.559438,0,1.7520584
A549,4,AFA,2,1,25.84,2,0.12850692868232727,0.013632774353027344,0.21391728520393372,0.004422854632139206,0.15205882489681244,1.9259006977081299,0.0028794133104383945,0.30496856570243835,0,0.19284039735794067,0.22360967099666595,1.1107267141342163,1.4194319,1.4174844,150,23626,23776,0.5468017,-0.393971562,-0.06434517,0.9895070195198059,0.9753839,1.8190509,6.6599135,0,2.5771523,1.9259006977081299,3.2672643661499023,0,0.20969386398792267,1.8183725,6.6599135,0,2.5921104
A549,4,AFA,2,1,25.84,3,0.12111197412014008,0.0012523782206699252,0.12113427370786667,0.0012499074218794703,,,,,,,,,1.1167516,1.1167516,0,10864,10864,0.45858455,,-0.21146426,,0.9855649,1.7013878,2.9827466,0.6196547,0.11304016,,,,,1.7013878,2.9827466,0.6196547,0.11304016
A549,4,AFA,2,1,25.84,4,0.16482070088386536,0.0030652298592031,0.16494692862033844,0.003046755213290453,0.1322140246629715,2.1049416065216064,0.0009614513255655766,0.20934449136257172,0.05090898275375366,0.15646077692508698,0.17218264937400818,1.3157057762145996,1.6314461,1.6287613,100,11660,11760,0.50167716,0.14353187382221222,-0.114534765,0.9975582957267761,0.9781581,2.9031987,7.525398,0,0.68495524,2.1049416065216064,2.661123752593994,1.731123447418213,0.04244964197278023,2.910045,7.525398,0,0.6849537
A549,4,AFA,2,1,25.84,5,0.08415631204843521,0.015198918990790844,0.24712155759334564,0.004358774516731501,0.17129917442798615,2.3117880821228027,0.007966638542711735,0.3452516794204712,0,0.2388034611940384,0.27015915513038635,1.2788403034210205,1.6030555,1.6013527,100,18940,19040,0.64152116,0.07753749936819077,0.3951258,0.9960562586784363,0.9871042,1.1953945,6.405712,0,2.913903,2.3117880821228027,3.976081371307373,0,1.1144318580627441,1.1895001,6.405712,0,2.9167883
A549,4,AFA,20,1,25.84,1,0.13959047198295593,0.006926719099283218,0.17158010601997375,0.0030253117438405752,0.09117405116558075,0.7420593500137329,0.0018885834142565727,0.2235446721315384,0,0.12452269345521927,0.14187408983707428,0.6124572157859802,0.9673082,0.9632001,700,59764,60464,0.5405076,0.0051899254322052,0.089920744,0.983816921710968,0.9643098,1.2976508,3.853275,0,0.5801214,0.7420593500137329,1.4160233736038208,0,0.09148220717906952,1.3041581,3.853275,0,0.5821869
A549,4,AFA,20,1,25.84,2,0.0889984667301178,0.007600291632115841,0.1435004621744156,0.00443359324708581,0.07423178106546402,1.0613535642623901,0.0017841558437794447,0.1889769285917282,0,0.10849730670452118,0.12914630770683289,0.7532346844673157,1.063598,1.0587631,574,36274,36848,0.6456105,0.11409855633974075,0.13060914,0.9888148307800293,0.96588284,1.3712608,6.2288594,0,1.5883383,1.0613535642623901,1.9102925062179565,0,0.12447530031204224,1.3761649,6.2288594,0,1.6099586
A549,4,AFA,20,1,25.84,3,0.08158247172832489,0.0076493932865560055,0.14728863537311554,0.004132411442697048,0.07639172673225403,0.9969019293785095,0.001770422444678843,0.19570739567279816,0,0.11013277620077133,0.12807677686214447,0.7287421822547913,1.0507275,1.0466729,300,23524,23824,0.84100235,0.21336597204208374,0.2725628,0.9911305904388428,0.9761094,1.1068118,5.29108,0,1.2435184,0.9969019293785095,1.8134067058563232,0,0.12591911852359772,1.1082134,5.29108,0,1.2576149
A549,4,AFA,21,1,25.84,1,0.09029487520456314,0.007341240998357534,0.15083692967891693,0.0031315104570239782,0.1137906163930893,0.9816023111343384,0.0007106874254532158,0.20128728449344635,0.05191325396299362,0.13518738746643066,0.1487213522195816,0.7406799793243408,0.9108732,0.90905744,500,46364,46864,0.85488397,-0.444303751,0.6523281,0.9890855550765991,0.94576555,0.9407741,4.9694414,0,0.89625776,0.9816023111343384,1.4402679204940796,0.5743467211723328,0.02908255346119404,0.9403338,4.9694414,0,0.9055913
A549,4,AFA,21,1,25.84,2,0.06269913911819458,0.00434574019163847,0.10232549905776978,0.0030374962370842695,0.05733348801732063,0.8843858242034912,0.0017268118681386113,0.14458146691322327,0,0.0926235020160675,0.110846146941185,0.7286102175712585,1.1083394,1.102593,200,13016,13216,0.33327574,0.008030548691749573,-0.2877927,0.9955065250396729,0.95084435,1.4046243,6.9752216,0,1.9096841,0.8843858242034912,1.5977940559387207,0,0.1725478321313858,1.412618,6.9752216,0,1.9321537
